black,team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023
1,Michigan State,Alina Cartwright,1,,,,,,,,
0,Michigan State,Kate Filosi,1,,,,,,,,
0,Michigan State,Katie Richter,1,,,,,,,,
1,Michigan State,Mackenzie Smith,1,,,,,,,,
0,Michigan State,Drew Hendershot,,1,1,1,1,,,,
1,Michigan State,Roya Shirley,,1,1,1,1,,,,
0,Michigan State,Jessica Ling,,1,,1,1,,,,
0,Michigan State,Haley Sedgewick,,1,,,,,,,
0,Michigan State,Molly Hoerner-O'Malley,,,1,1,1,,,,
0,Michigan State,Brittini Chappell,,,1,1,,,,,
0,Michigan State,Gabriella Douglas,,,1,,1,1,,,
0,Michigan State,Alexandra Hoyer,,,1,,1,,,,
0,Michigan State,Lindsey Lemke,,,1,,,,,,
1,Michigan State,Lea Mitchell,,,,1,1,1,1,1,
0,Michigan State,Tristan Brown,,,,1,1,1,,,
0,Michigan State,Ashley Beatty,,,,1,1,,,,
0,Michigan State,Tessa Jaranowski,,,,1,,,,,
0,Michigan State,Michelina Lupinetti,,,,1,,,,,
0,Michigan State,Anne Maxim,,,,1,,,,,
0,Michigan State,Isabelle Wittebort,,,,1,,,,,
0,Michigan State,Sydney Ewing (Michigan State),,,,,1,1,1,1,
0,Michigan State,Ashley Hofelich,,,,,1,1,1,1,
0,Michigan State,Alyssa Wiedeman,,,,,1,1,1,1,
1,Michigan State,Alaina Raybon,,,,,1,1,,1,
0,Michigan State,Madison McHale,,,,,1,1,,,
0,Michigan State,Jenna Wicker,,,,,1,1,,,
0,Michigan State,Jori Jackard,,,,,,1,1,1,1
1,Michigan State,Nyah Smith,,,,,,1,1,1,1
0,Michigan State,Chloe Bellmore,,,,,,1,1,,
0,Michigan State,Ryanna Head,,,,,,1,,,
0,Michigan State,Baleigh Garcia,,,,,,,1,1,1
0,Michigan State,Delanie Harkness,,,,,,,1,1,1
0,Michigan State,Sydney Hayashi,,,,,,,1,,1
1,Michigan State,Naomi German,,,,,,,1,,
0,Michigan State,Lauren Hsu,,,,,,,,1,1
0,Michigan State,Giana Kalefe,,,,,,,,1,1
0,Michigan State,Tori Loomis,,,,,,,,1,1
1,Michigan State,Skyla Schulte,,,,,,,,1,1
1,Michigan State,Gabrielle Stephen,,,,,,,,1,1
0,Michigan State,Genna Lebster,,,,,,,,1,
0,Michigan State,Katie Sawyer,,,,,,,,1,
0,Michigan State,Elle Beaufait,,,,,,,,,1
0,Michigan State,Sage Kellerman,,,,,,,,,1
1,Michigan State,Nikki Smith,,,,,,,,,1
1,Michigan State,Olivia Zsarmani,,,,,,,,,1
0,Minnesota,Abby DeMuse,1,1,1,1,,,,,
1,Minnesota,Ciara Gardner,1,1,1,1,,,,,
0,Minnesota,Bailey Abernathy,1,1,1,,,,,,
0,Minnesota,Bailie Holst,1,1,1,,,,,,
0,Minnesota,Kaitlin Rahon,1,1,1,,,,,,
0,Minnesota,Rachel Haines,1,1,,,,,,,
0,Minnesota,Madeline Hanley,1,1,,,,,,,
0,Minnesota,Lindsay Mable,1,1,,,,,,,
0,Minnesota,Hanna Nordquist,1,1,,,,,,,
0,Minnesota,Jenny Covers,1,,,,,,,,
0,Minnesota,Bailey Gardner,1,,,,,,,,
0,Minnesota,Cierra Tomson,1,,,,,,,,
0,Minnesota,Rachel Cutler,,1,1,1,1,,,,
0,Minnesota,Selena Ung,,1,1,1,1,,,,
0,Minnesota,Hannah Hitchcock,,1,1,1,,,,,
0,Minnesota,Kristen Quaglia,,,1,1,1,1,,,
1,Minnesota,Paige Williams,,,1,1,1,1,,,
0,Minnesota,Ivy lu,,,1,1,1,1,,,
0,Minnesota,Julia Huebert,,,1,1,,,,,
0,Minnesota,Rachel Rowland,,,1,1,,,,,
0,Minnesota,Ona Loper,,,,1,1,1,1,1,
0,Minnesota,Lexy Ramler,,,,1,1,1,1,1,
0,Minnesota,Mary Korlin-Downs,,,,1,1,1,1,,
0,Minnesota,Lexi Montgomery,,,,1,1,1,1,,
0,Minnesota,Casey Betts,,,,1,1,1,,,
0,Minnesota,Tiarre Sales,,,,,1,1,1,1,1
0,Minnesota,Ali Sonier,,,,,1,1,1,1,
0,Minnesota,Hannah Willmarth,,,,,1,1,1,1,
0,Minnesota,Kaitlyn Higgins,,,,,1,1,,,
0,Minnesota,Abbie Nylin,,,,,1,,1,1,1
0,Minnesota,Maddie Quarles,,,,,,1,1,1,1
0,Minnesota,Halle Remlinger,,,,,,1,1,1,1
0,Minnesota,Carson Cronin,,,,,,1,,,
0,Minnesota,Gianna Gerdes,,,,,,,1,1,1
0,Minnesota,Mya Hooten,,,,,,,1,1,1
0,Minnesota,Emily Koch,,,,,,,1,1,1
0,Minnesota,Mallory Leneave,,,,,,,1,1,1
0,Minnesota,Kate Grotenhuis,,,,,,,1,1,
0,Minnesota,Maya Albertin,,,,,,,1,,
0,Minnesota,Erin Fortman,,,,,,,1,,
0,Minnesota,Marissa Jencks,,,,,,,,1,1
0,Minnesota,Lauren Pearl,,,,,,,,1,1
0,Minnesota,Haley Tyson,,,,,,,,1,
1,Minnesota,Seria Johnson,,,,,,,,,1
0,Minnesota,Sarah Moraw,,,,,,,,,1
0,Minnesota,Brooklyn Rowray,,,,,,,,,1
0,Minnesota,Ella Sirjord,,,,,,,,,1
0,Minnesota,Megan Steensland,,,,,,,,,1
0,Missouri,Becca Schugel,1,1,1,1,1,,,,
1,Missouri,Tia Allbritten,1,1,1,1,,,,,
1,Missouri,Kennedi Harris,1,1,1,1,,,,,
0,Missouri,Shauna Miller,1,1,1,1,,,,,
0,Missouri,Angie Kern,1,1,1,,,,,,
0,Missouri,Alyson Heimsath,1,,1,,,,,,
0,Missouri,Briana Conkle,1,,,,,,,,
0,Missouri,Miranda Eubank,1,,,,,,,,
0,Missouri,Rebecca Johnson,1,,,,,,,,
0,Missouri,Laura Kappler,1,,,,,,,,
0,Missouri,Kelli Martin,1,,,,,,,,
0,Missouri,Sasha Sander,1,,,,,,,,
0,Missouri,Katelyn Trevino,1,,,,,,,,
0,Missouri,Morgan Porter,,1,1,1,1,1,,,
0,Missouri,Allison Bower,,1,1,1,1,,,,
0,Missouri,Madeleine Huber,,1,1,1,1,,,,
0,Missouri,Brooke Kelly,,1,1,1,1,,,,
0,Missouri,Michaelee Turner,,1,1,1,1,,,,
0,Missouri,Britney Ward,,1,1,1,1,,,,
1,Missouri,Xarria Lewis,,1,1,,,,,,
1,Missouri,Aspen Tucker,,,1,1,1,1,,,
0,Missouri,Gabrielle Gottula,,,,1,1,1,1,,
0,Missouri,Mary Nicholson,,,,1,1,1,,,
0,Missouri,Hannah McCrary,,,,,1,1,1,1,1
0,Missouri,Chelsey Christensen,,,,,1,1,1,,
0,Missouri,Frances Bidwill,,,,,1,,,,
0,Missouri,Lauren Clevenger,,,,,1,,,,
0,Missouri,Paige Kovnesky,,,,,1,,,,
0,Missouri,Hollyn Patrick,,,,,,1,1,1,1
0,Missouri,Sienna Schreiber,,,,,,1,1,1,1
0,Missouri,Alisa Sheremeta,,,,,,1,1,1,1
0,Missouri,Kambrie Brandt,,,,,,1,1,,
0,Missouri,Helen Hu,,,,,,1,,1,1
0,Missouri,Sydney Schaffer,,,,,,,1,1,1
1,Missouri,Amaya Marshall,,,,,,,1,1,
0,Missouri,Adalayna Hufendiek,,,,,,,1,,
1,Missouri,Kalise Newson,,,,,,,1,,
0,Missouri,Macy Orosco,,,,,,,1,,
0,Missouri,Jena Swanson,,,,,,,1,,
0,Missouri,Grace Anne Davis,,,,,,,,1,1
0,Missouri,Kyra Burns,,,,,,,,1,1
1,Missouri,Amari Celestine,,,,,,,,1,1
1,Missouri,Alonna Kratzer,,,,,,,,1,1
1,Missouri,Jocelyn Moore,,,,,,,,1,1
0,Missouri,Victoria Gatzendorfer,,,,,,,,1,
0,Missouri,Addison Lawrence,,,,,,,,,1
0,Missouri,Mackenzie Patricelli,,,,,,,,,1
0,Missouri,Casey Poddig,,,,,,,,,1
0,Nebraska,Danielle Breen,1,1,1,1,,,,,
0,Nebraska,Grace Williams,1,1,1,1,,,,,
0,Nebraska,Jennie Laeng,1,1,1,,,,,,
1,Nebraska,Ashley Lambert,1,1,1,,,,,,
0,Nebraska,Hollie Blanske,1,1,,,,,,,
0,Nebraska,Madison McConkey,1,1,,,,,,,
0,Nebraska,Jessie DeZiel,1,,,,,,,,
0,Nebraska,Jennifer Lauer,1,,,,,,,,
0,Nebraska,Ariel Martin,1,,,,,,,,
0,Nebraska,Kamerin Moore,1,,,,,,,,
0,Nebraska,Desire' Stephens,1,,,,,,,,
0,Nebraska,Sienna Crouse,,1,1,1,1,,,,
0,Nebraska,Megan Schweihofer,,1,1,1,1,,,,
0,Nebraska,Catelyn Orel,,1,,1,1,,,,
0,Nebraska,Sierra Hassel,,,1,1,1,1,,,
0,Nebraska,Taylor Houchin,,,1,1,1,1,,,
0,Nebraska,Abbie Epperson,,,1,1,,,,,
0,Nebraska,Makayla Curtis,,,,1,1,1,1,1,
0,Nebraska,Anika Dujakovich,,,,1,1,1,1,,
1,Nebraska,Megan Verceles Carr,,,,1,1,1,,,
0,Nebraska,Kynsee Roby,,,,1,,1,1,1,
0,Nebraska,Torri Hutchinson,,,,1,,,,,
0,Nebraska,Karley Hutchinson,,,,1,,,,,
0,Nebraska,Adnerys De Jesus,,,,,1,1,,,
0,Nebraska,Abby Johnston,,,,,1,1,,,
0,Nebraska,Kaylee Quinn,,,,,1,1,,,
0,Nebraska,Kelli Chung,,,,,1,,,,
0,Nebraska,Sarah Hargrove,,,,,1,,,,
0,Nebraska,Megan Thompson,,,,,1,,,,
0,Nebraska,Clara Colombo,,,,,,1,1,1,1
0,Nebraska,Kylie Piringer,,,,,,1,1,1,1
0,Nebraska,Kathryn Thaler,,,,,,1,1,1,
0,Nebraska,Martina Comin,,,,,,,1,1,1
0,Nebraska,Kinsey Davis,,,,,,,1,1,1
0,Nebraska,Kaitlyn Higgins,,,,,,,1,1,
0,Nebraska,Joanne De Jesus-Cortes,,,,,,,1,,
0,Nebraska,Chloe Lorange,,,,,,,1,,
1,Nebraska,Danielle Press,,,,,,,1,,
0,Nebraska,Genesis Gibson,,,,,,,,1,1
1,Nebraska,Ayzhia Hall,,,,,,,,1,1
0,Nebraska,Katie Kuenemann,,,,,,,,1,1
0,Nebraska,Halle Rourke,,,,,,,,1,1
0,Nebraska,Emma Simpton,,,,,,,,1,1
0,Nebraska,Emma Spence,,,,,,,,1,1
0,Nebraska,Csenge Bacskay,,,,,,,,,1
0,Nebraska,Kaitlyn Barth,,,,,,,,,1
0,Nebraska,Allie Gard,,,,,,,,,1
0,Nebraska,Sophia McClelland,,,,,,,,,1
0,New Hampshire,Lia Breeden,1,1,1,1,,,,,
0,New Hampshire,Casey Lauter,1,1,1,1,,,,,
0,New Hampshire,Elizabeth Mahoney,1,1,1,1,,,,,
0,New Hampshire,Marissa Toci,1,1,1,1,,,,,
0,New Hampshire,Jessica Gracia,1,1,1,,,,,,
0,New Hampshire,Jennifer King,1,1,1,,,,,,
0,New Hampshire,Meghan Pflieger,1,1,1,,,,,,
0,New Hampshire,MAKENZIE KEROUAC,1,1,,1,,,,,
0,New Hampshire,Kelsey Aucoin,1,1,,,,,,,
0,New Hampshire,Catarina Broccoli,1,1,,,,,,,
0,New Hampshire,Lauren Brodie,1,1,,,,,,,
0,New Hampshire,Kayla Gray,1,,,,,,,,
1,New Hampshire,Adrienne Hill,1,,,,,,,,
0,New Hampshire,Erika Rudiger,1,,,,,,,,
0,New Hampshire,COURTNEY BONDANZA,,1,1,1,1,,,,
0,New Hampshire,ERIN CARROLL,,1,1,1,1,,,,
0,New Hampshire,DANIELLE DOOLIN,,1,1,1,1,,,,
0,New Hampshire,DANIELLE MULLIGAN,,1,1,1,1,,,,
0,New Hampshire,NICOLE O'LEARY,,1,1,1,1,,,,
1,New Hampshire,MIMI TRAORE,,1,1,1,,,,,
0,New Hampshire,JULIANA BELAR,,1,,,,,,,
0,New Hampshire,Cassy Izzo,,1,,,,,,,
0,New Hampshire,Riley Freehling,,,1,1,1,1,,,
0,New Hampshire,Ava Watkins,,,1,1,1,1,,,
0,New Hampshire,Emma Winer,,,1,1,1,1,,,
0,New Hampshire,Lexi Calandra,,,1,,,1,,,
0,New Hampshire,Brittany Capozzi,,,1,,,,,,
0,New Hampshire,Lauren Diggan,,,,1,1,1,1,1,
0,New Hampshire,Clare Hampford,,,,1,1,1,1,,
0,New Hampshire,Hannah Baddick,,,,,1,1,1,1,
0,New Hampshire,Alexandra Cucich,,,,,1,1,1,1,
0,New Hampshire,Hailey Lui,,,,,1,1,1,1,
0,New Hampshire,Mariella Miele,,,,,1,1,1,1,
0,New Hampshire,Kylie Gorgenyi,,,,,,1,1,1,1
0,New Hampshire,Alyssa Worthington,,,,,,1,1,1,1
0,New Hampshire,Kylie Kratchwell,,,,,,1,1,1,
0,New Hampshire,Robyn Kelley,,,,,,1,1,,1
0,New Hampshire,Sierra Bauman,,,,,,,1,1,1
0,New Hampshire,Larissa Biette,,,,,,,1,1,1
0,New Hampshire,Kenadi Brown,,,,,,,1,1,1
0,New Hampshire,Jenna Devincenzo,,,,,,,1,1,1
0,New Hampshire,Gianna Graver,,,,,,,1,1,1
0,New Hampshire,Maya MacDonald,,,,,,,1,,1
0,New Hampshire,Alyssa Beaulieu,,,,,,,,1,1
0,New Hampshire,Gracy Mowers,,,,,,,,1,1
0,New Hampshire,Summer Simpkins,,,,,,,,1,1
0,New Hampshire,Jacy Whitehead,,,,,,,,1,1
0,New Hampshire,Riley Himes,,,,,,,,,1
0,New Hampshire,Leah Moreno,,,,,,,,,1
1,New Hampshire,Serena Mullin,,,,,,,,,1
0,North Carolina,Kaitlynn Hedelund,1,1,1,1,,,,,
0,North Carolina,Morgan Lane,1,1,1,1,,,,,
0,North Carolina,Lauren Weisel,1,1,1,1,,,,,
0,North Carolina,Christina Pheil,1,1,1,,,,,,
0,North Carolina,Lexi Cappalli,1,1,,,,,,,
0,North Carolina,Josselyn Mackey,1,1,,,,,,,
0,North Carolina,Sarah Peterson,1,1,,,,,,,
0,North Carolina,Kristin Aloi,1,,,,,,,,
0,North Carolina,Acacia Cosentino,1,,,,,,,,
0,North Carolina,Lindsey Lemke,1,,,,,,,,
0,North Carolina,Janell Sargent,1,,,,,,,,
0,North Carolina,Haley Watts,1,,,,,,,,
0,North Carolina,Madison Nettles,,1,1,1,,,,,
1,North Carolina,Alexis Allen,,,1,1,1,1,,,
0,North Carolina,Grace Donaghy,,,1,1,1,1,,,
1,North Carolina,Khazia Hislop,,,1,1,1,1,,,
1,North Carolina,Mikayla Robinson,,,1,1,1,1,,,
1,North Carolina,Mekyllah Williams,,,1,1,1,1,,,
0,North Carolina,Madison Hargrave,,,1,1,1,,,,
0,North Carolina,Emma Marchese,,,1,1,,,,,
0,North Carolina,Jamie Antinori,,,1,,1,1,,,
0,North Carolina,Lydia Davis,,,1,,,,,,
0,North Carolina,Lily Dean,,,,1,1,1,1,,
0,North Carolina,Jamie DeCicco,,,,1,1,,,,
0,North Carolina,Rylie Dewhurst,,,,1,1,,,,
0,North Carolina,Raine Gordon,,,,1,,,,,
0,North Carolina,Emery Summey,,,,,1,1,1,1,
1,North Carolina,Drew Aldridge,,,,,1,1,1,,
0,North Carolina,McKenna Appleton,,,,,1,,,,
0,North Carolina,Megan Ruzicka,,,,,1,,,,
0,North Carolina,Emily White (North Carolina),,,,,1,,,,
0,North Carolina,Elizabeth Culton,,,,,,1,1,1,1
0,North Carolina,Hannah Nam,,,,,,1,1,1,1
0,North Carolina,Sophie Silverstein,,,,,,1,1,1,
1,North Carolina,Shailyn St. Brice,,,,,,1,1,1,
1,North Carolina,Leah Gneco,,,,,,1,,,
0,North Carolina,Kate Greene,,,,,,,1,1,1
0,North Carolina,Brianna Greenlow,,,,,,,1,1,1
0,North Carolina,Jamie Shearer,,,,,,,1,1,1
0,North Carolina,Hallie Thompson,,,,,,,1,1,1
0,North Carolina,Julianna Weil,,,,,,,1,1,
0,North Carolina,Lali Dekanoidze,,,,,,,,1,1
0,North Carolina,Julia Knower,,,,,,,,1,1
0,North Carolina,Isabelle Schaefer,,,,,,,,1,1
0,North Carolina,Cory Shinohara,,,,,,,,1,1
0,North Carolina,Bella Miller,,,,,,,,1,
0,North Carolina,Gwen Fink,,,,,,,,,1
1,North Carolina,Kaya Forbes,,,,,,,,,1
0,North Carolina,Paige Prejean,,,,,,,,,1
0,North Carolina,Taylor Schulze,,,,,,,,,1
0,North Carolina,Amy Wozniak,,,,,,,,,1
1,North Carolina State,Chelsea Knight,1,1,1,1,,,,,
0,North Carolina State,Nicole Wild,1,1,1,1,,,,,
0,North Carolina State,Amanda Fillard,1,1,1,,,,,,
0,North Carolina State,Hannah Sobhan,1,1,1,,,,,,
0,North Carolina State,Mackenzie Itcush,1,1,,1,,,,,
0,North Carolina State,Aubrey Hine,1,1,,,,,,,
0,North Carolina State,Courtney Turner,1,1,,,,,,,
0,North Carolina State,Brittni Watkins,1,1,,,,,,,
0,North Carolina State,Michaela Woodford,1,1,,,,,,,
0,North Carolina State,Courtney Bisbe,1,,,,,,,,
0,North Carolina State,Lane Jarred,1,,,,,,,,
0,North Carolina State,Allie Wismer,1,,,,,,,,
0,North Carolina State,Caitlyn Fillard,,1,1,1,1,,,,
0,North Carolina State,Paris Phillips,,1,1,1,1,,,,
0,North Carolina State,Alexa Phillips,,1,1,1,1,,,,
0,North Carolina State,Maggie Tamburro,,1,1,1,1,,,,
0,North Carolina State,Sami Circeo,,1,,,,,,,
0,North Carolina State,Alexis Beucler,,,1,1,1,1,,,
0,North Carolina State,Melissa Brooker,,,1,1,1,1,,,
0,North Carolina State,Drew Grantham,,,1,1,1,1,,,
0,North Carolina State,Courtney Leighton,,,1,,,,,,
0,North Carolina State,Hailey Mesmer,,,1,,,,,,
0,North Carolina State,Taylor Murphy,,,1,,,,,,
0,North Carolina State,Katelyn Cox,,,,1,1,1,1,,
0,North Carolina State,Lauren Kent,,,,1,1,1,1,,
0,North Carolina State,Kasey Nelson,,,,1,1,1,1,,
0,North Carolina State,Meredith Robinson,,,,,1,1,1,1,1
0,North Carolina State,Kailin Foland,,,,,1,1,1,1,
0,North Carolina State,Nicole Webb,,,,,1,1,1,1,
0,North Carolina State,Victoria Prati,,,,,1,,1,,
1,North Carolina State,Alliah Harrison,,,,,1,,,,
0,North Carolina State,Emily Shepard,,,,,,1,1,1,1
0,North Carolina State,Chloe Negrete,,,,,,1,1,,1
0,North Carolina State,Alexis Sheppard,,,,,,1,1,,
0,North Carolina State,Haley Zarett,,,,,,1,1,,
0,North Carolina State,Alexis Ortega,,,,,,1,,1,1
1,North Carolina State,Madison Benson,,,,,,,1,1,1
0,North Carolina State,Gabrielle Diaz,,,,,,,1,1,1
1,North Carolina State,Carina Jordan,,,,,,,1,1,
0,North Carolina State,Grace Hunter,,,,,,,1,,
0,North Carolina State,Olivia Hunter,,,,,,,1,,
0,North Carolina State,Peyton Childs,,,,,,,,1,1
0,North Carolina State,Macy Jennings,,,,,,,,1,1
0,North Carolina State,Hailey Merchant,,,,,,,,1,1
0,North Carolina State,Lauren Rutherford,,,,,,,,1,1
0,North Carolina State,Shruthi Anand,,,,,,,,1,
0,North Carolina State,Gabrielle Kistner,,,,,,,,1,
0,North Carolina State,Lucy Lehman,,,,,,,,1,
0,North Carolina State,Meg Adler,,,,,,,,,1
0,North Carolina State,Kailee Adomaites,,,,,,,,,1
0,North Carolina State,Sofia Obregon,,,,,,,,,1
0,North Carolina State,Krista Zultevicz,,,,,,,,,1
0,Northern Illinois,Ashley Potts,1,1,1,1,,,,,
0,Northern Illinois,Katherine Prentice,1,1,1,1,,,,,
0,Northern Illinois,Andie Van Voorhis,1,1,1,1,,,,,
1,Northern Illinois,Jamyra Carter,1,1,1,,,,,,
0,Northern Illinois,Taylor Crumley,1,1,1,,,,,,
1,Northern Illinois,Courtney Dowdell,1,1,1,,,,,,
0,Northern Illinois,Megan Gilliam,1,1,1,,,,,,
0,Northern Illinois,Megan Greenfield,1,1,1,,,,,,
0,Northern Illinois,Brittany Wenzel,1,1,1,,,,,,
0,Northern Illinois,Lauren Africano,1,1,,,,,,,
0,Northern Illinois,Natalie Amadio,1,1,,,,,,,
0,Northern Illinois,Jaelyn Olsen,1,1,,,,,,,
0,Northern Illinois,Shelby Davis,1,,,,,,,,
0,Northern Illinois,Morgan Johnson,1,,,,,,,,
0,Northern Illinois,Kelly Nortz,1,,,,,,,,
0,Northern Illinois,Meg Piepenbrink,1,,,,,,,,
0,Northern Illinois,Amanda Stepp,1,,,,,,,,
0,Northern Illinois,Peyton Taylor,1,,,,,,,,
0,Northern Illinois,Anna Martucci,,1,1,1,1,,,,
0,Northern Illinois,Paige Nicholas,,1,1,1,1,,,,
0,Northern Illinois,Ally Ferber,,1,1,,1,,,,
0,Northern Illinois,Kylie Clark,,1,,,,,,,
0,Northern Illinois,Amanda Bartemio,,,1,1,1,1,,,
0,Northern Illinois,Cinny Lamberti,,,1,1,1,1,,,
0,Northern Illinois,Allison Richardson,,,1,1,1,1,,,
0,Northern Illinois,Gabby Welch,,,,1,1,1,1,1,
0,Northern Illinois,Mia Lord,,,,1,1,1,1,,
0,Northern Illinois,Nina Martucci,,,,1,1,1,,,
0,Northern Illinois,Emily Basara,,,,1,1,,,,
0,Northern Illinois,Aubrie Purtell,,,,1,,,,,
0,Northern Illinois,Morgan Hooper,,,,,1,1,1,1,
0,Northern Illinois,Tara Kofmehl,,,,,1,1,1,1,
0,Northern Illinois,Catherine Biddle,,,,,1,1,1,,
0,Northern Illinois,Zoie Schroeder,,,,,1,1,1,,
0,Northern Illinois,Nicolette DiPrisco,,,,,1,,1,,
0,Northern Illinois,Natalie Hamp,,,,,,1,1,1,1
0,Northern Illinois,Brookelyn Sears,,,,,,1,1,1,1
0,Northern Illinois,Liana Roman,,,,,,1,1,1,
0,Northern Illinois,Lauren Gomes,,,,,,1,1,,
0,Northern Illinois,Alyssa Al-Ashari,,,,,,,1,1,1
0,Northern Illinois,Kendall George,,,,,,,1,1,1
0,Northern Illinois,Olivia Lynd,,,,,,,1,1,1
0,Northern Illinois,Kelsey Martz,,,,,,,1,1,
0,Northern Illinois,Alana Anderson,,,,,,,,1,1
0,Northern Illinois,Emma Brkljacic,,,,,,,,1,1
0,Northern Illinois,Emmalise Nock,,,,,,,,1,1
0,Northern Illinois,Ciara Ryan,,,,,,,,1,1
0,Northern Illinois,Isabella Sissi,,,,,,,,1,1
0,Northern Illinois,Ellery Werner,,,,,,,,1,1
0,Northern Illinois,Isabelle West,,,,,,,,1,1
0,Northern Illinois,Jenna Blair,,,,,,,,,1
0,Northern Illinois,Jacklyn Dolitsky,,,,,,,,,1
0,Northern Illinois,Hannah Drielick,,,,,,,,,1
0,Northern Illinois,Samantha Nickle,,,,,,,,,1
0,Northern Illinois,Kiera O'Shea,,,,,,,,,1
0,Ohio State,Alexis Mattern,1,1,1,1,,,,,
0,Ohio State,Stefanie Merkle,1,1,1,1,,,,,
0,Ohio State,Michelle Burns,1,1,1,,,,,,
1,Ohio State,Tenille Funches,1,1,1,,,,,,
0,Ohio State,Taylor Harrison,1,1,1,,,,,,
0,Ohio State,Erin Malone,1,1,1,,,,,,
1,Ohio State,Jaine VanPutten,1,1,1,,,,,,
0,Ohio State,Rachel Abrams,1,1,,,,,,,
0,Ohio State,Maggie Dunn,1,1,,,,,,,
0,Ohio State,Samantha Kent,1,1,,,,,,,
0,Ohio State,Sarah Grady,1,,,,,,,,
0,Ohio State,Janelle McClelland,,1,1,1,1,,,,
0,Ohio State,Jamie Stone,,1,1,1,1,,,,
0,Ohio State,Kaitlynn Hofland,,1,1,1,,,,,
0,Ohio State,Olivia Aepli,,,1,1,1,1,,,
0,Ohio State,Amanda Huang,,,1,1,1,,,,
0,Ohio State,Brooke Chesney,,,,1,1,1,1,,
0,Ohio State,Morgan Lowe,,,,1,1,1,1,,
0,Ohio State,Jenna Swartzentruber,,,,1,1,1,1,,
0,Ohio State,Peyton Hinterberger,,,,1,1,1,,,
0,Ohio State,Nevin Adamski,,,,1,,1,,,
0,Ohio State,Claire Gagliardi,,,,,1,1,1,1,1
0,Ohio State,Sydney Jennings,,,,,1,1,1,1,1
0,Ohio State,Colby Miller,,,,,1,1,1,1,1
0,Ohio State,Miriam Perez,,,,,1,1,,1,
0,Ohio State,Danica Abanto,,,,,1,1,,,
0,Ohio State,Kaitlyn Gilson,,,,,1,,,,
1,Ohio State,Elexis Edwards,,,,,,1,1,1,1
0,Ohio State,Alexis Hankins,,,,,,1,1,1,1
0,Ohio State,Ella Hodges,,,,,,1,1,1,1
0,Ohio State,Raina Malas,,,,,,1,1,1,1
0,Ohio State,Zoe Schweitzer,,,,,,1,1,1,
0,Ohio State,Sarah Rowland,,,,,,1,,,
0,Ohio State,Savannah Gonzalez,,,,,,,1,1,1
0,Ohio State,Hannah Oliveros,,,,,,,1,1,1
0,Ohio State,Emma Pritchard,,,,,,,1,1,1
0,Ohio State,Nicole Riccardi,,,,,,,1,1,1
0,Ohio State,Jojo Warga,,,,,,,1,1,1
0,Ohio State,Kali Schierl,,,,,,,1,,
0,Ohio State,Jenna Hlavach,,,,,,,,1,1
0,Ohio State,Tory Vetter,,,,,,,,1,1
0,Ohio State,Stephanie Berger,,,,,,,,1,
0,Ohio State,Kaitlyn Grimes,,,,,,,,1,
0,Ohio State,Maddy Pike,,,,,,,,1,
0,Ohio State,Payton Harris,,,,,,,,,1
0,Ohio State,Kaylyn Mintz,,,,,,,,,1
0,Oklahoma,Natalie Brown,1,1,1,1,,,,,
1,Oklahoma,AJ Jackson,1,1,1,1,,,,,
0,Oklahoma,Chayse Capps,1,1,1,,,,,,
0,Oklahoma,Charity Jones,1,1,1,,,,,,
0,Oklahoma,Kara Lovan,1,1,1,,,,,,
0,Oklahoma,McKenzie Wofford,1,1,1,,,,,,
0,Oklahoma,Keeley Kmieciak,1,1,,,,,,,
0,Oklahoma,Hunter Price,1,1,,,,,,,
0,Oklahoma,Haley Scaman,1,1,,,,,,,
0,Oklahoma,Brenna Dowell,1,,1,1,1,,,,
0,Oklahoma,Erica Brewer,1,,,,,,,,
0,Oklahoma,Rebecca Clark,1,,,,,,,,
0,Oklahoma,Maile'ana Kanewa,1,,,,,,,,
0,Oklahoma,Haley Sorensen,1,,,,,,,,
0,Oklahoma,Nicole Lehrmann,,1,1,1,1,,,,
0,Oklahoma,Alex Marks,,1,1,1,1,,,,
0,Oklahoma,Stefani Catour,,1,1,1,,,,,
0,Oklahoma,Jade Degouveia,,,1,1,1,1,,,
0,Oklahoma,Maggie Nichols,,,1,1,1,1,,,
0,Oklahoma,Samantha Craus,,,1,,,,,,
0,Oklahoma,Nicole Turner,,,1,,,,,,
0,Oklahoma,Carly Woodard,,,,1,1,1,1,1,
0,Oklahoma,Jordan Draper,,,,1,1,1,1,,
0,Oklahoma,Evy Schoepfer,,,,1,1,1,1,,
0,Oklahoma,Anastasia Webb,,,,1,1,1,1,,
0,Oklahoma,Brehanna Showers,,,,1,1,,,,
0,Oklahoma,Allie Stern,,,,,1,1,1,1,1
0,Oklahoma,Olivia Trautman,,,,,1,1,1,1,1
0,Oklahoma,Emma LaPinta,,,,,1,1,1,1,
0,Oklahoma,Karrie Thomas,,,,,1,1,1,1,
0,Oklahoma,Jenna Dunn,,,,,,1,1,1,1
0,Oklahoma,Ragan Smith,,,,,,1,1,1,1
0,Oklahoma,Vanessa Deniz,,,,,,1,1,,
0,Oklahoma,Brooke Weins,,,,,,1,,,
0,Oklahoma,Audrey Davis,,,,,,,1,1,1
0,Oklahoma,Bell Johnson,,,,,,,1,1,1
